id_study	system	strata	habitat	cat	tax_resp_class	l.n.c	l.p.c	l.int.c	Date_entry	author	pubyear	citation	publication	pubvol	pages	hab_descrip	location	latitud	longitud	elev	n_avail	n_total	p_avail	p_total	c_total	pH	light	temp	precip	npp	npp_typ	ab	ab_unit	study_typ	cons_man	HA	fert	fdchlg_man	num_nut_tmnt	num_nut	duration	fert_area	cons_area	vol	fert_unit	p_rate	n_rate	meta_source	note_study
HLH560	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.223143551	0.348306694	0.916290732	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-260	J N Am Benth Soc	18	242-260	NA	Victoria	-42.3	172.5	NA	0.371428571	NA	0.051612903	NA	NA	NA	NA	12.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	19	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH562	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.470003629	0	-0.068992871	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-262	J N Am Benth Soc	18	242-262	NA	Sams	-42.7	171.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	19	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH563	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.304211374	-0.117783036	0.105360516	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-263	J N Am Benth Soc	18	242-263	NA	Rough	-42.3	172.5	NA	0.828571429	NA	0.070967742	NA	NA	NA	NA	9.8	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	19	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH564	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	1.386294361	1.410986974	1.481604541	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-264	J N Am Benth Soc	18	242-264	NA	Slaty	-42.2	171.5	NA	1.114285714	NA	0.087096774	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	19	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH565	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.541597282	0.318453731	0.541597282	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-265	J N Am Benth Soc	18	242-265	NA	Camp	-42.7	171.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	19	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH566	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0	-0.287682072	0.03509132	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-266	J N Am Benth Soc	18	242-266	NA	West Kowai	-43.5	172.2	NA	6.6	NA	0.061290323	NA	NA	NA	NA	3.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH567	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.432133355	0.173271721	0.48342665	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-267	J N Am Benth Soc	18	242-267	NA	Kyeburn	-44.5	170.5	NA	0.671428571	NA	0.096774194	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH568	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.344840486	0	0.084557388	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-268	J N Am Benth Soc	18	242-268	NA	Bowyersa	-43.75	172.35	NA	1.157142857	NA	0.087096774	NA	NA	NA	NA	2.7	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH569	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.087011377	-0.606135804	-0.257829109	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-269	J N Am Benth Soc	18	242-269	NA	North Kowai	-43.5	172.2	NA	1.678571429	NA	0.061290323	NA	NA	NA	NA	3.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH570	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.693147181	0.039220713	0.125163143	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-270	J N Am Benth Soc	18	242-270	NA	Timber	-44.5	170.5	NA	1.257142857	NA	0.048387097	NA	NA	NA	NA	2.6	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH571	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.028170877	-0.3254224	-0.3254224	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-271	J N Am Benth Soc	18	242-271	NA	Woolshed	-43.75	172.35	NA	18.24285714	NA	0.129032258	NA	NA	NA	NA	4.2	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH572	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.117783036	-0.251314428	0.328504067	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-272	J N Am Benth Soc	18	242-272	NA	Victoria	-42.3	172.5	NA	0.942857143	NA	0.035483871	NA	NA	NA	NA	2.9	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH573	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.105360516	0.200670695	0.84729786	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-273	J N Am Benth Soc	18	242-273	NA	Granity	-42.2	171.5	NA	14.24285714	NA	0.035483871	NA	NA	NA	NA	4.4	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH575	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.200670695	0.105360516	0.200670695	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-275	J N Am Benth Soc	18	242-275	NA	Rough	-42.3	172.5	NA	2.1	NA	0.025806452	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH576	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.080042708	-0.36772478	-0.262364264	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-276	J N Am Benth Soc	18	242-276	NA	Slaty	-42.2	171.5	NA	2.121428571	NA	0.041935484	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH577	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.16907633	-0.026668247	-0.013245227	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-277	J N Am Benth Soc	18	242-277	NA	Camp	-42.7	171.75	NA	2.757142857	NA	0.064516129	NA	NA	NA	NA	6.2	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	24	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH578	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.15415068	0.200670695	1.134979933	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-278	J N Am Benth Soc	18	242-278	NA	West Kowai	-43.5	172.2	NA	1.828571429	NA	0.035483871	NA	NA	NA	NA	7.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH579	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.864997437	0.223143551	0.864997437	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-279	J N Am Benth Soc	18	242-279	NA	Kyeburn	-44.5	170.5	NA	0.471428571	NA	0.1	NA	NA	NA	NA	9.6	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH580	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.341749294	-0.117783036	0	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-280	J N Am Benth Soc	18	242-280	NA	Bowyersa	-43.75	172.35	NA	1.007142857	NA	0.087096774	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH581	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	1.36219681	0.566395475	1.098612289	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-281	J N Am Benth Soc	18	242-281	NA	North Kowai	-43.5	172.2	NA	0.5	NA	0.041935484	NA	NA	NA	NA	6.8	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH582	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.538996501	0.046520016	1.145132304	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-282	J N Am Benth Soc	18	242-282	NA	Timber	-44.5	170.5	NA	1.171428571	NA	0.041935484	NA	NA	NA	NA	8.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH583	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.223143551	0.048790164	0.336472237	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-283	J N Am Benth Soc	18	242-283	NA	Woolshed	-43.75	172.35	NA	7.235714286	NA	0.051612903	NA	NA	NA	NA	8.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH584	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.223143551	-0.356674944	0.371563556	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-284	J N Am Benth Soc	18	242-284	NA	Victoria	-42.3	172.5	NA	1.064285714	NA	0.035483871	NA	NA	NA	NA	8.8	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH585	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.105360516	0.105360516	0.635988767	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-285	J N Am Benth Soc	18	242-285	NA	Granity	-42.2	171.5	NA	15.60714286	NA	0.061290323	NA	NA	NA	NA	17.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH586	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.650587566	0.080042708	0.773189888	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-286	J N Am Benth Soc	18	242-286	NA	Sams	-42.7	171.75	NA	1.221428571	NA	0.067741935	NA	NA	NA	NA	9.9	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH587	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.268263987	-0.619039208	0	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-287	J N Am Benth Soc	18	242-287	NA	Rough	-42.3	172.5	NA	2.035714286	NA	0.035483871	NA	NA	NA	NA	7.3	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH588	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.47957308	0.268263987	0.900786545	20060519	Francoeur&&	1999	J N Am Benthol Soc 18: 242-288	J N Am Benth Soc	18	242-288	NA	Slaty	-42.2	171.5	NA	1.992857143	NA	0.051612903	NA	NA	NA	NA	9.2	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	17	NA	NA	NA	micromole/pot	0.05	0.5	Francouer 2001	NA
HLH589	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.076540077	-0.153273871	0.16907633	20060519	Hepinstall&Fuller	1994	Arch Hydrobiol 131: 161-173	Arch Hydrobiol	131	161-173	NA	Bradley Brrok - Hamilton - New york	43.7	-75.5	NA	17.85714286	NA	0.332258065	NA	NA	NA	416	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	NA	NA	NA	NA	NA	NA	NA	Francouer 2001	NA
HLH590	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.018472398	0.023027333	-0.045965538	20060519	Hepinstall&Fuller	1994	Arch Hydrobiol 131: 161-173	Arch Hydrobiol	131	161-173	NA	Bradley Brrok - Hamilton - New york	43.7	-75.5	NA	17.85714286	NA	0.332258065	NA	NA	NA	416	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	NA	NA	NA	NA	NA	NA	NA	Francouer 2001	NA
HLH591	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.249879708	0.478035801	0.48600397	20060519	Hepinstall&Fuller	1994	Arch Hydrobiol 131: 161-173	Arch Hydrobiol	131	161-173	NA	Bradley Brrok - Hamilton - New york	43.7	-75.5	NA	42.85714286	NA	0.332258065	NA	NA	NA	416	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	NA	NA	NA	NA	NA	NA	NA	Francouer 2001	NA
HLH592	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.736072225	-0.534495368	0.556100846	20060522	Mosisch&&	1999	Aquatic Botany 64: 167-177	Aquatic Botany	64	167-177	NA	NA	-26.82	152.75	520	5.571428571	8.285714286	0.032258065	0.35483871	NA	5.9	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	3	3	49	0.1431	NA	NA	microM	0	0	Francouer 2001	NA
HLH593	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.980829253	-1.568615918	1.451808968	20060522	Hill&Knight	1988	J Phycol 24: 125-132	J Phycol	24	125-132	NA	NA	39.75	-123.66	NA	0.850714286	NA	1.348709677	NA	NA	NA	189.8148148	18	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	31	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH594	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	-0.84729786	-0.646627165	-0.15415068	20060522	Hill&Knight	1988	J Phycol 24: 125-132	J Phycol	24	125-132	NA	NA	39.75	-123.66	NA	0.73	NA	0.789354839	NA	NA	NA	57.87037037	16.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	31	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH595	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.086102699	0.678047374	1.36355828	20060522	Pringle&Bowers	1984	Can J Fish Aquat Sci 41: 1247-1251	Can J Fish Aquat Sci	41	1247-1251	NA	Carp Creek - Cheboygan County - MI	45.55	-84.67	NA	4.857142857	NA	0.129032258	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	42	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH596	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	NA	1.897119985	20060522	Pringle	1987	Can J Fish Aquat Sci 44: 619-929	Can J Fish Aquat Sci	44	619-929	NA	Carp Creek - Cheboygan County - MI	45.55	-84.67	NA	2.95	NA	0.08	0.26	NA	NA	NA	10.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	2	21	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH597	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	NA	1.181499948	20060522	Pringle	1987	Can J Fish Aquat Sci 44: 619-929	Can J Fish Aquat Sci	44	619-929	NA	Carp Creek - Cheboygan County - MI	45.55	-84.67	NA	3.65	NA	0.08	0.39	NA	NA	NA	11.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	2	19	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH598	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	0.028170877	1.471816535	2.131627295	20060522	Pringle	1987	Can J Fish Aquat Sci 44: 619-929	Can J Fish Aquat Sci	44	619-929	NA	Carp Creek - Cheboygan County - MI	45.55	-84.67	NA	3.25	NA	0.08	0.36	NA	NA	NA	10.3	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	21	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH599	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	NA	-0.396542767	20060522	Pringle	1990	Ecology 71: 905-920	Ecology	71	905-920	NA	Carp Creek - Cheboygan County - MI	45.55	-84.67	NA	2.95	NA	0.08	0.26	NA	NA	NA	10.1	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	2	21	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH600	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	NA	0.032462276	20060522	Pringle	1990	Ecology 71: 905-920	Ecology	71	905-920	NA	Carp Creek - Cheboygan County - MI	45.55	-84.67	NA	3.65	NA	0.08	0.39	NA	NA	NA	11.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	2	19	NA	NA	NA	NA	NA	NA	Bothwell 1996	NA
HLH601	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	1.207845487	0.514098994	1.333265066	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	4.8	NA	0.17	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	51	NA	NA	NA	micromol/d	11	165	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH602	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	3.325958854	1.494032945	3.635534371	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	1.02	NA	0.6	NA	NA	NA	NA	17	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	42	NA	NA	NA	micromol/d	11	165	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH603	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	2.843006859	-0.009268539	1.976722904	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	22.12	NA	1.62	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	46	NA	NA	NA	micromol/d	11	165	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH604	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	0.023981572	0.178064416	0.354642873	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	18.35	NA	0.55	NA	NA	NA	NA	4.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	58	NA	NA	NA	micromol/d	10	250	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH605	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	1.095084102	0.257295467	1.293492831	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	21.2	NA	0.66	NA	NA	NA	NA	6.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	49	NA	NA	NA	micromol/d	10	250	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH606	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	0.998106844	-0.614592797	1.497869398	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	2	NA	0.22	NA	NA	NA	NA	19	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	37	NA	NA	NA	micromol/d	10	250	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH607	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	0.899608435	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	12.9	NA	1.49	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	42	NA	NA	NA	micromol/d	30	450	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH608	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	0.432536194	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	15.4	NA	1.19	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	56	NA	NA	NA	micromol/d	30	450	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH609	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	0.723767308	20060523	Hillebrand	1999	PhD thesis univ. Kiel	PhD thesis univ Kiel	NA	NA	rock	Kiel	54.3	10	-0.5	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	3	42	NA	NA	NA	micromol/d	30	450	Helmut's own data - comprising Hillebrand & Smmer 1997 - 2000 a + b	NA
HLH612	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	0.721318058	20060523	Sundbäck&Snoejs	1991	Bot Mar 34: 341-358	Bot Mar	34	341-358	mudflat	NA	58.87	11.15	NA	8.85	NA	0.2	NA	NA	NA	NA	17.5	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	28	0.1	NA	NA	mmol/day	0.74	27.5	NA	NA
HLH613	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	NA	2.047692843	20060523	Marcus	1980	Ecology 61: 387-399	Ecology	61	387-399	NA	Hyalite Creek - Yellostone NP	45.56	-111.07	NA	1.142857143	NA	1.483870968	2	NA	7.8	NA	8.8	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	21	54	NA	NA	NA	addition in concentration	0.129032258	1.214285714	NA	NA
HLH614	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	2.48490665	NA	20060523	Miller&&	1992	Hydrobiologia 240:103-119	Hydrobiologia	240	103-119	NA	Kuparuk River - alaska	68.55	-149.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
HLH615	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.028171102	NA	0.555525357	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Kallasevi	62	NA	NA	55	15.64285714	0.193548387	1.129032258	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	6	NA	NA	2	microM	1.065547304	71.42857143	NA	NA
HLH616	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	0.082238878	NA	NA	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Kallasevi	62	NA	NA	48.57142857	16.5	0.161290323	0.870967742	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	6	NA	NA	2	microM	0	71.42857143	NA	NA
HLH617	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.041719953	NA	NA	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Kallasevi	62	NA	NA	48.57142857	12.64285714	0.096774194	0.741935484	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	6	NA	NA	2	microM	0	71.42857143	NA	NA
HLH618	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	4.73E-07	NA	NA	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Kallasevi	62	NA	NA	55	19.85714286	0.064516129	0.677419355	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	6	NA	NA	2	microM	0	71.42857143	NA	NA
HLH619	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.054064489	1.386292052	1.709518559	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Juurusvesi	62	NA	NA	49.28571429	12.28571429	0.064516129	0.774193548	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	ENCLOSURE	3	1	2	2	2	6	NA	NA	2	microM	0.484339684	71.42857143	NA	NA
HLH620	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.040820186	1.601403551	1.568613763	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Juurusvesi	62	NA	NA	39.28571429	12.92857143	0.064516129	0.612903226	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	ENCLOSURE	3	1	2	2	2	6	NA	NA	2	microM	0.484339684	71.42857143	NA	NA
HLH621	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.055568766	0.679540935	1.052520035	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Juurusvesi	62	NA	NA	37.14285714	6.714285714	0.064516129	0.612903226	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	ENCLOSURE	3	1	2	2	2	6	NA	NA	2	microM	0.484339684	71.42857143	NA	NA
HLH622	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	-0.076959317	1.431549076	1.30933159	20060523	Karjalainen&&	1997	Hydrobiologia 363: 309-321	Hydrobiologia	363	309-321	NA	Lake Juurusvesi	62	NA	NA	43.57142857	11	0.064516129	0.483870968	NA	NA	NA	20	NA	NA	NA	NA	NA	LAB	ENCLOSURE	3	1	2	2	2	6	NA	NA	2	microM	0.484339684	71.42857143	NA	NA
