Date_entry,ID_study,author,pubyear,citation,publication,pubvol,pagestart,pageend,system,strata,habitat,hab_descrip,location,latitud,longitud,elev,n_avail,n_total,p_avail,p_total,c_total,pH,light,temp,precip,npp,npp_typ,ab,ab_unit,study_typ,cons_man,HA,fert,fdchlg_man,num_nut_tmnt,num_nut,duration,fert_area,cons_area,vol,meta_source,note_study
20060829,ETB007,Dawes-Gromadzki,2002,Austral Ecology 27:490-508,Austral Ecology,27,490,508,terrestrial,aboveground,shrubland,.,.,.,.,.,.,.,.,.,.,.,.,.,241,.,.,.,.,field,removal,.,1,3,1,3,600,.,2025,.,TC Database,.
20060829,ETB009,Ritchie,2000,Ecology 81:1601-1612,Ecology,81,1601,1612,terrestrial,aboveground,herbaceous,.,.,45.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,1,3,1,1,2555,.,81,.,TC Database,.
20060829,ETB010,Boyer&&,2003,Oecologia 136:309-316,Oecologia,136,309,316,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,3,100,.,9,.,TC Database,.
20060829,ETB011,Turner&Mittelbach,1992,Can J Fish Aquat Sci 49:1908-1915,Can J Fish Aquat Sci,49,1908,1915,freshwater,pelagic,lake,.,.,.,.,.,.,.,13,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,28,.,1700,0.950331778,TC Database,.
20060829,ETB012,Turner&Mittelbach,1992,Can J Fish Aquat Sci 49:1908-1915,Can J Fish Aquat Sci,49,1908,1915,freshwater,pelagic,lake,.,.,.,.,.,.,.,13,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,28,.,1700,0.950331778,TC Database,.
20060829,ETB013,Vanni&&,1997,Ecology 78:1-20,Ecology,78,1,20,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,40,.,2350,2350,TC Database,.
20060829,ETB014,Vanni&&,1997,Ecology 78:1-20,Ecology,78,1,20,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,29,.,2350,2350,TC Database,.
20060829,ETB015,Hansson&Carpenter,1993,Oikos 67:257-263,Oikos,67,257,263,freshwater,pelagic,lake,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,3,69,.,7800,3.141592654,TC Database,.
20060829,ETB016,Vanni&Findlay,1990,Ecology 71:921-937,Ecology,71,921,937,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,67,.,10000,3.141592654,TC Database,.
20060829,ETB017,Vanni&Findlay,1990,Ecology 71:921-937,Ecology,71,921,937,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,67,.,10000,3.141592654,TC Database,.
20060829,ETB018,Mazumder&&,1992,Arch Hydrobiol Beih Ergebn Limnol  35:121-143,Arch Hydrobiol Beih Ergebn Limnol,35,121,143,freshwater,pelagic,lake,.,.,.,.,.,.,.,68,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,117,.,550000,50.26548246,TC Database,.
20060829,ETB019,Mazumder&Lean,1994,J. Plankton Res 16:1567-1580,J Plankton Res,16,1567,1580,freshwater,pelagic,lake,.,.,.,.,.,.,.,13,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,106,.,550000,50.26548246,TC Database,.
20060829,ETB020,Perez-Fuentetaja&&,1996,Hydrobiologia 317:163-176,Hydrobiologia,317,163,176,freshwater,pelagic,lake,.,.,.,.,.,.,.,8,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,0,0,48,.,25000,11.34114948,TC Database,.
20060829,ETB021,Perez-Fuentetaja&&,1996,Oikos 75:98-110,Oikos,75,98,110,freshwater,pelagic,lake,.,.,.,.,.,.,.,7.3,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,72,.,27000,11.34114948,TC Database,.
20060829,ETB022,Havens,1993,Hydrobiologia 254:73-80,Hydrobiologia,254,73,80,freshwater,pelagic,lake,.,.,.,.,.,.,.,104,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,28,.,1570,0.785398163,TC Database,.
20060829,ETB023,Hansson,1992,Ecology 73:241-247,Ecology,73,241,247,freshwater,pelagic,lake,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,69,.,7800,3.141592654,TC Database,.
20060829,ETB024,Faafeng&&,1990,Hydrobiologia 200/201:119-128,Hydrobiologia,200/201,119,128,freshwater,pelagic,lake,.,.,.,.,.,.,.,19,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,22,.,7000,1.767145868,TC Database,.
20060829,ETB025,Faafeng&&,1990,Hydrobiologia 200/201:119-128,Hydrobiologia,200/201,119,128,freshwater,pelagic,lake,.,.,.,.,.,.,.,19,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,27,.,7000,1.767145868,TC Database,.
20060829,ETB026,Proulx&&,1996,Ecology 77:1556-1572,Ecology,77,1556,1572,freshwater,pelagic,lake,.,.,45.98,-74,.,.,25.71428571,6,0.258064516,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,71,.,150000,50.26548246,TC Database,.
20060829,ETB027,Proulx&&,1996,Ecology 77:1556-1572,Ecology,77,1556,1572,freshwater,pelagic,lake,.,.,45.98,-74,.,.,25.71428571,6,0.258064516,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,71,.,150000,50.26548246,TC Database,.
20060829,ETB028,McQueen&Post,1985,Lake and Reservoir Management; E.P.A. Doc. EP8.2:L14,Lake Reservoir Manag,EP8.2,L14,.,freshwater,pelagic,lake,.,.,.,.,.,.,.,50,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,120,.,750000,50.26548246,TC Database,.
20060829,ETB029,McQueen&&,1992,Arch Hydrobiol 125:1-24,Arch Hydrobiol,125,1,24,freshwater,pelagic,lake,.,.,.,.,.,.,.,18,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,1,3,1,2,99,.,700000,50.26548246,TC Database,.
20060829,ETB030,Shurin,2001,Ecology 82:3404-3416,Ecology,82,3404,3416,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,81,.,1000,2.010619298,TC Database,.
20060829,ETB031,Shurin,2001,Ecology 82:3404-3416,Ecology,82,3404,3416,freshwater,pelagic,lake,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,81,.,1000,2.010619298,TC Database,.
20060829,ETB032,Attayde&Hansson,2001,Can J Fish Aquat Sci 58:1924-1931,Can J Fish Aquat Sci,58,1924,1931,freshwater,pelagic,lake,.,.,.,.,.,.,.,43,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,1,0,29,.,3000,2.010619298,TC Database,.
20060302,EWS001,Shabel&Peart,1994,Oecologia 98:150-158,Oecologia,98,150,158,terrestrial,aboveground,forest,.,.,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,450,.,.,.,Bigger and Marvier meta-analysis,used high density because unmodified  last time point control = grazed; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS002,Gange&Brown,1989,Oikos 56:351-356,Oikos,56,351,356,terrestrial,aboveground,herbaceous,.,.,51.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,82,.,.,.,Bigger and Marvier meta-analysis,exp is insecticide treat psuedorep true n = 10 plots/treat; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060313,EWS003,Newsome&&,1989,Oecologia 78:458-467,Oecologia,78,458,467,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,3,.,.,420,.,83300000,.,TC Database,treatment levels not changed DSG - not checked
20060301,EWS004,Prins&Nell,1990,Oecologia 83:325-332,Oecologia,83,325,332,terrestrial,aboveground,herbaceous,.,.,51.21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,1080,.,.,.,Bigger and Marvier meta-analysis,control=no cage; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060224,EWS005,Dondale,1972,Can Entomol 104:1433-1437,Can Entomol,104,1433,1437,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,30,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060301,EWS006,Bach,1994,Ecol Monogr 64:423-445,Ecol Monogr,64,423,445,terrestrial,aboveground,herbaceous,.,.,45.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,805,.,.,.,Bigger and Marvier meta-analysis,east site control = with beetles; richness data also available; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS007,Bach,1994,Ecol Monogr 64:423-445,Ecol Monogr,64,423,445,terrestrial,aboveground,herbaceous,.,.,45.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,764,.,.,.,Bigger and Marvier meta-analysis,west site control = with beetles; richness data also available; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060313,EWS008,Bock&&,1992,Ecology 73:1706-1717,Ecology,73,1706,1717,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,3,.,.,1460,.,464,.,TC Database,treatment levels not changed DSG - not checked
20060302,EWS009,Sagers&Coley,1995,Ecology 76:1835-1843,Ecology,76,1835,1843,terrestrial,aboveground,forest,.,.,9.09,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,600,.,.,.,Bigger and Marvier meta-analysis,control=no cage avg. of 3 gardens; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060224,EWS010,Standell&Clements,1994,Crop Protection 13:429-432,Crop Protection,13,429,432,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060301,EWS011,Cottam&&,1986,Oecologia 70:452-456,Oecologia,70,452,456,terrestrial,aboveground,herbaceous,.,.,54.03,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,140,.,.,.,Bigger and Marvier meta-analysis,used competing plants exp is herb exclosure; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS012,Baines&&,1994,J Appl Ecol 31:776-783,J Appl Ecol,31,776,783,terrestrial,aboveground,forest,.,.,56.49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,.,.,.,.,Bigger and Marvier meta-analysis,total across sites because data within sites are subsamples control = grazed; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS013,Brown,1994,Ecology 75:1673-1683,Ecology,75,1673,1683,terrestrial,aboveground,herbaceous,.,.,45.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,.,.,390,.,.,.,Bigger and Marvier meta-analysis,control=no insects; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060224,EWS014,Gibson&&,1990,Oecologia 84:169-175,Oecologia,84,169,175,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,240,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS015,Shure,1971,Ecology 52:271-279,Ecology,52,271,279,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,0,120,0,6000,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS016,Bowers,1976,Unpublished MS thesis Utah State University USA,Unpublished MS thesis Utah State University USA,.,.,.,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,60,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060301,EWS017,Duggins&Dethier,1985,Oecologia 67:183-191,Oecologia,67,183,191,marine,benthic,coastal hard bottom,rock,.,48.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,1093,.,.,.,Bigger and Marvier meta-analysis,upper control=chiton present; dsg FIXED reversed control and exclosure codes in RESPONSE
20060301,EWS217,Duggins&Dethier,1985,Oecologia 67:183-191,Oecologia,67,183,191,marine,benthic,coastal hard bottom,rock,.,48.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,1093,.,.,.,Bigger and Marvier meta-analysis,lower control=chiton present; dsg added study after re-examining paper; dsg FIXED reversed control and exclosure codes in RESPONSE
20060301,EWS018,Singer&Harter,1996,Ecol Appl 6:185-199,Ecol Appl,6,185,199,terrestrial,aboveground,herbaceous,.,.,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,9720,.,.,.,Bigger and Marvier meta-analysis,n=20 for SD true n =2 control=grazed; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS019,Meyer,1993,Ecology 74:1101-1116,Ecology,74,1101,1116,terrestrial,aboveground,herbaceous,.,.,42.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,2,.,.,20,.,.,.,Bigger and Marvier meta-analysis,one control for 3 different insects contol = nothing exp = insects added; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS020,Gauthier&&,1995,J Ecol 83:653-664,J Ecol,83,653,664,terrestrial,aboveground,wetland,.,.,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,.,.,57,.,.,.,Bigger and Marvier meta-analysis,"1990 controls not entirely randomly selected for all yrs; revised by DSG because of entry errors (total community biomass not used, control/grazed switched"
20060301,EWS021,Gauthier&&,1995,J Ecol 83:653-664,J Ecol,83,653,664,terrestrial,aboveground,wetland,.,.,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,.,.,59,.,.,.,Bigger and Marvier meta-analysis,"1991 controls not entirely randomly selected for all yrs; revised by DSG because of entry errors (total community biomass not used, control/grazed switched"
20060301,EWS022,Gauthier&&,1995,J Ecol 83:653-664,J Ecol,83,653,664,terrestrial,aboveground,wetland,.,.,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,2,.,.,62,.,.,.,Bigger and Marvier meta-analysis,"1993 controls not entirely randomly selected for all yrs; revised by DSG because of entry errors (total community biomass not used, control/grazed switched"
20060224,EWS023,Barker&&,1984,NZ J Ag Res 27:93-102,N Z J Ag Res,27,93,102,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS024,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS025,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS026,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS027,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS028,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS029,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS030,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS031,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS032,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS033,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS034,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS035,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS036,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS037,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060224,EWS038,Henderson&Clements,1974,J Brit Grassland Soc 29:185-190,J Brit Grassland Soc,29,185,190,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060301,EWS039,Beaulieu&&,1996,J Ecol 84:905-914,J Ecol,84,905,914,terrestrial,aboveground,wetland,.,.,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,.,.,38,.,.,.,Bigger and Marvier meta-analysis,control =no grazers(G-F-) expt. = grazed three times; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060302,EWS040,Whittaker&Warrington,1985,J Appl Ecol 22:797-811,J Appl Ecol,22,797,811,terrestrial,aboveground,shrubland,.,.,54.08,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,.,.,194,.,.,.,Bigger and Marvier meta-analysis,1982 data control = sprayed exp = aphids added; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060302,EWS041,Whittaker&Warrington,1985,J Appl Ecol 22:797-811,J Appl Ecol,22,797,811,terrestrial,aboveground,shrubland,.,.,54.08,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,.,.,554,.,.,.,Bigger and Marvier meta-analysis,1983 data control = sprayed exp = aphids added; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS042,Herrera,1991,Oikos 62:209-215,Oikos,62,209,215,terrestrial,aboveground,shrubland,.,.,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,150,.,.,.,Bigger and Marvier meta-analysis,control=nocage; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060313,EWS043,Helenius,1990,Entomol. Exp. Appl. 54:225-236,Entomol Exp Appl,54,225,236,terrestrial,aboveground,herbaceous,agricultural,.,60.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,3,.,.,75,.,25,.,TC Database,treatment levels not changed DSG - not checked
20060224,EWS044,White&French,1968,J Brit Grassland Soc 23:326-329 ,J Brit Grassland Soc,23,326,329,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,Outbreak occurred during study; dsg FIXED - reversed treatnent and controls in responses
20060224,EWS045,White&French,1968,J Brit Grassland Soc 23:326-329 ,J Brit Grassland Soc,23,326,329,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,120,.,.,.,Coupe and Cahill meta-analysis,Outbreak occurred during study; dsg FIXED - reversed treatnent and controls in responses
20060301,EWS046,Lubchenco,1983,Ecology 64:1116-1123,Ecology,64,1116,1123,marine,benthic,coastal hard bottom,rock,.,44.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,.,.,364,.,.,.,Bigger and Marvier meta-analysis,sites aggregated; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060313,EWS047,Chase,1996,Oikos 77:495-506,Oikos,77,495,506,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,3,.,.,60,.,0.1,.,TC Database,treatment levels not changed DSG - not checked
20060320,EWS048,Chase,1998,Ecology 79:1236-1245,Ecology,79,1236,1245,terrestrial,aboveground,herbaceous,.,.,39.44,123.39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,exclosure,.,0,3,.,.,60,.,2,.,TC Database,treatment levels not changed DSG - not checked
20060302,EWS049,Rosenthal&Welter,1995,Oecologia 102:146-155,Oecologia,102,146,155,terrestrial,aboveground,herbaceous,.,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,lab,enclosure,.,0,2,.,.,130,.,.,.,Bigger and Marvier meta-analysis,control = undamaged; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS050,Gutierrez&&,1997,Oecologia 109:398-406,Oecologia,109,398,406,terrestrial,aboveground,shrubland,.,.,-30.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,2115,.,.,.,Bigger and Marvier meta-analysis,control=mammal access; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060224,EWS051,Newbold,1981,Proc Crop Prot N Britain 1981:207-211,Proc Crop Prot N Britain,1981,207,211,terrestrial,aboveground,herbaceous,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,60,.,.,.,Coupe and Cahill meta-analysis,dsg FIXED - reversed treatnent and controls in responses
20060302,EWS052,Schierenbeck&&,1994,Ecology 75:1661-1672,Ecology,75,1661,1672,terrestrial,aboveground,herbaceous,.,.,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,0,2,.,.,420,.,.,.,Bigger and Marvier meta-analysis,control=no cage or insecticide  ONLY 2 spp of plant not community?; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
20060301,EWS053,Danell&Ericson,1990,Ecology 71:1068-1077,Ecology,71,1068,1077,terrestrial,aboveground,herbaceous,.,.,64.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,enclosure,.,0,2,.,.,75,.,.,.,Bigger and Marvier meta-analysis,control = natural density expt. = increased density; DSG reversed control/exp dummy vars in response - did not re-check original paper but all other papers/reviews showed opposite tmnts
